variable,Year,STATION_ID,MAY_OCT_AVG
SECCHI_DEPTH,2021,8-NAR047.69,1.6714285714285715
SECCHI_DEPTH,2022,8-NAR047.69,2.0714285714285716
SECCHI_DEPTH,2023,8-NAR047.69,1.7666666666666666
SECCHI_DEPTH,2019,8-NAR050.90,1.5
SECCHI_DEPTH,2020,8-NAR050.90,1.66
SECCHI_DEPTH,2021,8-NAR050.90,1.457142857142857
SECCHI_DEPTH,2022,8-NAR050.90,1.7
SECCHI_DEPTH,2023,8-NAR050.90,1.4
SECCHI_DEPTH,2003,8-NAR054.17,0.7333333333333334
SECCHI_DEPTH,2006,8-NAR054.17,1.0666666666666667
SECCHI_DEPTH,2008,8-NAR054.17,0.74
SECCHI_DEPTH,2009,8-NAR054.17,0.8833333333333333
SECCHI_DEPTH,2010,8-NAR054.17,0.8166666666666667
SECCHI_DEPTH,2011,8-NAR054.17,0.86
SECCHI_DEPTH,2013,8-NAR054.17,1.0125
SECCHI_DEPTH,2015,8-NAR054.17,1.1
SECCHI_DEPTH,2016,8-NAR054.17,0.9666666666666667
SECCHI_DEPTH,2017,8-NAR054.17,0.8500000000000001
SECCHI_DEPTH,2018,8-NAR054.17,0.875
SECCHI_DEPTH,2019,8-NAR054.17,0.9375
SECCHI_DEPTH,2020,8-NAR054.17,1.1333333333333333
SECCHI_DEPTH,2021,8-NAR054.17,0.8
SECCHI_DEPTH,2022,8-NAR054.17,0.9857142857142858
SECCHI_DEPTH,2023,8-NAR054.17,0.825
SECCHI_DEPTH,2011,8-NAR058.01,0.35
SECCHI_DEPTH,2012,8-NAR058.01,0.48333333333333334
SECCHI_DEPTH,2013,8-NAR058.01,0.5333333333333333
SECCHI_DEPTH,2014,8-NAR058.01,0.48333333333333334
SECCHI_DEPTH,2015,8-NAR058.01,0.38333333333333336
SECCHI_DEPTH,2016,8-NAR058.01,0.7999999999999999
SECCHI_DEPTH,2017,8-NAR058.01,0.4166666666666667
SECCHI_DEPTH,2018,8-NAR058.01,0.4666666666666667
SECCHI_DEPTH,2019,8-NAR058.01,0.4
SECCHI_DEPTH,2020,8-NAR058.01,0.4166666666666667
SECCHI_DEPTH,2021,8-NAR058.01,0.44
SECCHI_DEPTH,2022,8-NAR058.01,0.43333333333333335
SECCHI_DEPTH,2011,8-NAR058.53,0.3
SECCHI_DEPTH,2013,8-NAR058.53,0.5625
SECCHI_DEPTH,2017,8-NAR058.53,0.35
SECCHI_DEPTH,2018,8-NAR058.53,0.36
SECCHI_DEPTH,2020,8-NAR058.53,0.5
SECCHI_DEPTH,2021,8-NAR058.53,0.45
SECCHI_DEPTH,2022,8-NAR058.53,0.55
SECCHI_DEPTH,2007,8-NIR012.99,0.85
SECCHI_DEPTH,2010,8-NIR012.99,1.2
SECCHI_DEPTH,2011,8-NIR012.99,1.34
SECCHI_DEPTH,2016,8-NIR012.99,1.3
SECCHI_DEPTH,2017,8-NIR012.99,1.3333333333333333
SECCHI_DEPTH,2023,8-NIR012.99,0.7166666666666667
SECCHI_DEPTH,2011,8-PLT001.34,0.9400000000000001
SECCHI_DEPTH,2012,8-PLT001.34,1
SECCHI_DEPTH,2013,8-PLT001.34,1.0333333333333332
SECCHI_DEPTH,2014,8-PLT001.34,0.8833333333333333
SECCHI_DEPTH,2015,8-PLT001.34,1.1333333333333333
SECCHI_DEPTH,2016,8-PLT001.34,0.85
SECCHI_DEPTH,2017,8-PLT001.34,0.65
SECCHI_DEPTH,2018,8-PLT001.34,0.55
SECCHI_DEPTH,2019,8-PLT001.34,0.8
SECCHI_DEPTH,2020,8-PLT001.34,1.2833333333333332
SECCHI_DEPTH,2021,8-PLT001.34,0.9666666666666667
SECCHI_DEPTH,2022,8-PLT001.34,1.0166666666666666
SECCHI_DEPTH,2008,8-PMC002.13,1
SECCHI_DEPTH,2009,8-PMC002.13,1.2166666666666668
SECCHI_DEPTH,2010,8-PMC002.13,0.9666666666666667
SECCHI_DEPTH,2011,8-PMC002.13,1.24
SECCHI_DEPTH,2013,8-PMC002.13,1.35
SECCHI_DEPTH,2015,8-PMC002.13,1.7166666666666668
SECCHI_DEPTH,2016,8-PMC002.13,1.5333333333333334
SECCHI_DEPTH,2017,8-PMC002.13,1.3833333333333333
SECCHI_DEPTH,2018,8-PMC002.13,1.06
SECCHI_DEPTH,2019,8-PMC002.13,1.25
SECCHI_DEPTH,2020,8-PMC002.13,1.46
SECCHI_DEPTH,2019,8-PMC003.18,0.9714285714285714
SECCHI_DEPTH,2020,8-PMC003.18,1.15
SECCHI_DEPTH,2021,8-PMC003.18,1.042857142857143
SECCHI_DEPTH,2022,8-PMC003.18,1.0571428571428572
SECCHI_DEPTH,2023,8-PMC003.18,0.9125
SECCHI_DEPTH,2011,8-PMC007.15,0.5
SECCHI_DEPTH,2013,8-PMC007.15,0.7
SECCHI_DEPTH,2017,8-PMC007.15,0.6833333333333333
SECCHI_DEPTH,2018,8-PMC007.15,0.6
SECCHI_DEPTH,2019,8-PMC007.15,0.55
SECCHI_DEPTH,2020,8-PMC007.15,0.6833333333333333
SECCHI_DEPTH,2021,8-PMC007.15,0.5
SECCHI_DEPTH,2022,8-PMC007.15,0.5857142857142857
SECCHI_DEPTH,2011,8-PMC008.60,0.30833333333333335
SECCHI_DEPTH,2012,8-PMC008.60,0.3666666666666667
SECCHI_DEPTH,2013,8-PMC008.60,0.31
SECCHI_DEPTH,2014,8-PMC008.60,0.3
SECCHI_DEPTH,2015,8-PMC008.60,0.35000000000000003
SECCHI_DEPTH,2016,8-PMC008.60,0.16666666666666669
SECCHI_DEPTH,2017,8-PMC008.60,0.21666666666666667
SECCHI_DEPTH,2019,8-PMC008.60,0.2
SECCHI_DEPTH,2020,8-PMC008.60,0.38333333333333336
SECCHI_DEPTH,2021,8-PMC008.60,0.25416666666666665
SECCHI_DEPTH,2022,8-PMC008.60,0.31666666666666665
SECCHI_DEPTH,2002,8-QEN007.02,1.6166666666666667
SECCHI_DEPTH,2010,8-QEN007.02,2.466666666666667
SECCHI_DEPTH,2013,8-QEN007.02,2.35
SECCHI_DEPTH,2016,8-QEN007.02,3.1166666666666667
SECCHI_DEPTH,2019,8-QEN007.02,2.0833333333333335
SECCHI_DEPTH,2022,8-QEN007.02,2.12
SECCHI_DEPTH,2002,8-QEN007.22,1.7
SECCHI_DEPTH,2010,8-QEN007.22,2.0166666666666666
SECCHI_DEPTH,2013,8-QEN007.22,2.0166666666666666
SECCHI_DEPTH,2016,8-QEN007.22,2.6
SECCHI_DEPTH,2019,8-QEN007.22,1.7
SECCHI_DEPTH,2022,8-QEN007.22,2.025
SECCHI_DEPTH,2010,8-QEN007.65,2.2666666666666666
SECCHI_DEPTH,2013,8-QEN007.65,2.1166666666666667
SECCHI_DEPTH,2016,8-QEN007.65,2.6166666666666667
SECCHI_DEPTH,2019,8-QEN007.65,1.9
SECCHI_DEPTH,2022,8-QEN007.65,2.06
SECCHI_DEPTH,2002,8-QEN008.58,1.1333333333333333
SECCHI_DEPTH,2010,8-QEN008.58,1.32
SECCHI_DEPTH,2013,8-QEN008.58,1.44
SECCHI_DEPTH,2016,8-QEN008.58,1.2666666666666666
SECCHI_DEPTH,2019,8-QEN008.58,1.1666666666666667
SECCHI_DEPTH,2022,8-QEN008.58,1.3
SECCHI_DEPTH,2011,8-TRY001.39,0.48
SECCHI_DEPTH,2013,8-TRY001.39,0.725
SECCHI_DEPTH,2017,8-TRY001.39,0.5833333333333333
SECCHI_DEPTH,2019,8-TRY001.39,0.475
SECCHI_DEPTH,2020,8-TRY001.39,0.575
SECCHI_DEPTH,2021,8-TRY001.39,0.5714285714285714
SECCHI_DEPTH,2022,8-TRY001.39,0.5714285714285714
SECCHI_DEPTH,1999,9-NEW087.14,2.3200000000000003
SECCHI_DEPTH,2001,9-NEW087.14,2.3
SECCHI_DEPTH,2002,9-NEW087.14,2.4
SECCHI_DEPTH,2003,9-NEW087.14,2.1333333333333333
SECCHI_DEPTH,2004,9-NEW087.14,1.8
SECCHI_DEPTH,2005,9-NEW087.14,2.06
SECCHI_DEPTH,2006,9-NEW087.14,1.7666666666666666
SECCHI_DEPTH,2007,9-NEW087.14,1.98
SECCHI_DEPTH,2008,9-NEW087.14,2.1333333333333333
SECCHI_DEPTH,2009,9-NEW087.14,2.2
SECCHI_DEPTH,2010,9-NEW087.14,2.44
SECCHI_DEPTH,2011,9-NEW087.14,2.183333333333333
SECCHI_DEPTH,2012,9-NEW087.14,2.4
SECCHI_DEPTH,2013,9-NEW087.14,2.05
SECCHI_DEPTH,2014,9-NEW087.14,2.466666666666667
SECCHI_DEPTH,2015,9-NEW087.14,1.68
SECCHI_DEPTH,2016,9-NEW087.14,2.35
SECCHI_DEPTH,2017,9-NEW087.14,2.216666666666667
SECCHI_DEPTH,2018,9-NEW087.14,1.2666666666666666
SECCHI_DEPTH,2019,9-NEW087.14,2.25
SECCHI_DEPTH,2020,9-NEW087.14,2.25
SECCHI_DEPTH,2021,9-NEW087.14,2.316666666666667
SECCHI_DEPTH,2022,9-NEW087.14,2.6833333333333336
SECCHI_DEPTH,2023,9-NEW087.14,2.033333333333333
SECCHI_DEPTH,1999,9-NEW089.34,2.2666666666666666
SECCHI_DEPTH,2001,9-NEW089.34,2.1750000000000003
SECCHI_DEPTH,2002,9-NEW089.34,1.9
SECCHI_DEPTH,2003,9-NEW089.34,1.75
SECCHI_DEPTH,2004,9-NEW089.34,1.8333333333333333
SECCHI_DEPTH,2005,9-NEW089.34,2.04
SECCHI_DEPTH,2006,9-NEW089.34,1.85
SECCHI_DEPTH,2007,9-NEW089.34,2.12
SECCHI_DEPTH,2008,9-NEW089.34,2.2
SECCHI_DEPTH,2009,9-NEW089.34,2.2666666666666666
SECCHI_DEPTH,2010,9-NEW089.34,2.4
SECCHI_DEPTH,2011,9-NEW089.34,2.316666666666667
SECCHI_DEPTH,2012,9-NEW089.34,2.3
SECCHI_DEPTH,2013,9-NEW089.34,1.8166666666666667
SECCHI_DEPTH,2014,9-NEW089.34,2.216666666666667
SECCHI_DEPTH,2015,9-NEW089.34,1.8800000000000001
SECCHI_DEPTH,2016,9-NEW089.34,2.2333333333333334
SECCHI_DEPTH,2017,9-NEW089.34,2.1333333333333333
SECCHI_DEPTH,2018,9-NEW089.34,1.2833333333333332
SECCHI_DEPTH,2019,9-NEW089.34,2.0166666666666666
SECCHI_DEPTH,2020,9-NEW089.34,1.975
SECCHI_DEPTH,2021,9-NEW089.34,2.3600000000000003
SECCHI_DEPTH,2022,9-NEW089.34,2.3833333333333333
SECCHI_DEPTH,2023,9-NEW089.34,2.2666666666666666
SECCHI_DEPTH,1983,9-NEW092.66,1.6666666666666667
SECCHI_DEPTH,1998,9-NEW092.66,2.4333333333333336
SECCHI_DEPTH,1999,9-NEW092.66,2.55
SECCHI_DEPTH,2001,9-NEW092.66,2.125
SECCHI_DEPTH,2002,9-NEW092.66,1.9
SECCHI_DEPTH,2003,9-NEW092.66,1.7
SECCHI_DEPTH,2004,9-NEW092.66,1.6166666666666667
SECCHI_DEPTH,2005,9-NEW092.66,1.82
SECCHI_DEPTH,2006,9-NEW092.66,1.7166666666666666
SECCHI_DEPTH,2007,9-NEW092.66,1.98
SECCHI_DEPTH,2008,9-NEW092.66,1.9166666666666667
SECCHI_DEPTH,2009,9-NEW092.66,2
SECCHI_DEPTH,2010,9-NEW092.66,1.8800000000000001
SECCHI_DEPTH,2011,9-NEW092.66,2.3
SECCHI_DEPTH,2012,9-NEW092.66,2.36
SECCHI_DEPTH,2013,9-NEW092.66,1.8
SECCHI_DEPTH,2014,9-NEW092.66,2.0166666666666666
SECCHI_DEPTH,2015,9-NEW092.66,1.98
SECCHI_DEPTH,2016,9-NEW092.66,1.94
SECCHI_DEPTH,2017,9-NEW092.66,2
SECCHI_DEPTH,2018,9-NEW092.66,1.3166666666666667
SECCHI_DEPTH,2019,9-NEW092.66,2.05
SECCHI_DEPTH,2020,9-NEW092.66,2.275
SECCHI_DEPTH,2021,9-NEW092.66,2.166666666666667
SECCHI_DEPTH,2022,9-NEW092.66,2.3666666666666667
SECCHI_DEPTH,2023,9-NEW092.66,1.7666666666666666
SECCHI_DEPTH,1998,9-NEW098.32,1.7666666666666666
SECCHI_DEPTH,1999,9-NEW098.32,1.6666666666666667
SECCHI_DEPTH,2001,9-NEW098.32,1.75
SECCHI_DEPTH,2002,9-NEW098.32,1.44
SECCHI_DEPTH,2003,9-NEW098.32,1.35
SECCHI_DEPTH,2004,9-NEW098.32,1.2166666666666668
SECCHI_DEPTH,2005,9-NEW098.32,1.5
SECCHI_DEPTH,2006,9-NEW098.32,1.4833333333333334
SECCHI_DEPTH,2007,9-NEW098.32,1.34
SECCHI_DEPTH,2008,9-NEW098.32,1.5833333333333335
SECCHI_DEPTH,2009,9-NEW098.32,1.7166666666666668
SECCHI_DEPTH,2010,9-NEW098.32,1.24
SECCHI_DEPTH,2011,9-NEW098.32,1.75
SECCHI_DEPTH,2012,9-NEW098.32,1.42
SECCHI_DEPTH,2013,9-NEW098.32,1.35
SECCHI_DEPTH,2014,9-NEW098.32,1.4666666666666668
SECCHI_DEPTH,2015,9-NEW098.32,1.2
SECCHI_DEPTH,2016,9-NEW098.32,1.32
SECCHI_DEPTH,2017,9-NEW098.32,1.1
SECCHI_DEPTH,2018,9-NEW098.32,0.9
SECCHI_DEPTH,2019,9-NEW098.32,1.1333333333333333
SECCHI_DEPTH,2020,9-NEW098.32,1.275
SECCHI_DEPTH,2021,9-NEW098.32,1.3333333333333333
SECCHI_DEPTH,2022,9-NEW098.32,1.45
SECCHI_DEPTH,2023,9-NEW098.32,1.1
SECCHI_DEPTH,1998,9-PKC000.00,2.1333333333333333
SECCHI_DEPTH,1999,9-PKC000.00,2.466666666666667
SECCHI_DEPTH,2001,9-PKC000.00,2.075
SECCHI_DEPTH,2002,9-PKC000.00,1.82
SECCHI_DEPTH,2003,9-PKC000.00,1.55
SECCHI_DEPTH,2004,9-PKC000.00,1.52
SECCHI_DEPTH,2005,9-PKC000.00,1.78
SECCHI_DEPTH,2006,9-PKC000.00,1.8
SECCHI_DEPTH,2007,9-PKC000.00,1.8599999999999999
SECCHI_DEPTH,2008,9-PKC000.00,1.8
SECCHI_DEPTH,2009,9-PKC000.00,1.9333333333333333
SECCHI_DEPTH,2010,9-PKC000.00,1.86
SECCHI_DEPTH,2011,9-PKC000.00,2.15
SECCHI_DEPTH,2012,9-PKC000.00,2.04
SECCHI_DEPTH,2013,9-PKC000.00,1.8333333333333333
SECCHI_DEPTH,2014,9-PKC000.00,2
SECCHI_DEPTH,2015,9-PKC000.00,1.84
SECCHI_DEPTH,2016,9-PKC000.00,2.06
SECCHI_DEPTH,2017,9-PKC000.00,2.25
SECCHI_DEPTH,2018,9-PKC000.00,1.4833333333333334
SECCHI_DEPTH,2019,9-PKC000.00,1.8666666666666667
SECCHI_DEPTH,2020,9-PKC000.00,2.025
SECCHI_DEPTH,2021,9-PKC000.00,2.166666666666667
SECCHI_DEPTH,2022,9-PKC000.00,2.183333333333333
SECCHI_DEPTH,2023,9-PKC000.00,1.7333333333333334
SECCHI_DEPTH,1983,9-PKC004.16,1.5
SECCHI_DEPTH,1998,9-PKC004.16,1.4
SECCHI_DEPTH,1999,9-PKC004.16,1.4333333333333333
SECCHI_DEPTH,2001,9-PKC004.16,1.325
SECCHI_DEPTH,2002,9-PKC004.16,1.26
SECCHI_DEPTH,2003,9-PKC004.16,1.025
SECCHI_DEPTH,2004,9-PKC004.16,1.1833333333333333
SECCHI_DEPTH,2005,9-PKC004.16,1.4
SECCHI_DEPTH,2006,9-PKC004.16,1.2833333333333334
SECCHI_DEPTH,2007,9-PKC004.16,1.32
SECCHI_DEPTH,2008,9-PKC004.16,1.5
SECCHI_DEPTH,2009,9-PKC004.16,1.75
SECCHI_DEPTH,2010,9-PKC004.16,1.46
SECCHI_DEPTH,2011,9-PKC004.16,1.6833333333333333
SECCHI_DEPTH,2012,9-PKC004.16,1.46
SECCHI_DEPTH,2013,9-PKC004.16,1.4166666666666667
SECCHI_DEPTH,2014,9-PKC004.16,1.45
SECCHI_DEPTH,2015,9-PKC004.16,1.66
SECCHI_DEPTH,2016,9-PKC004.16,1.68
SECCHI_DEPTH,2017,9-PKC004.16,1.8833333333333333
SECCHI_DEPTH,2018,9-PKC004.16,1.2666666666666666
SECCHI_DEPTH,2019,9-PKC004.16,1.6833333333333333
SECCHI_DEPTH,2020,9-PKC004.16,2.025
SECCHI_DEPTH,2021,9-PKC004.16,1.8833333333333333
SECCHI_DEPTH,2022,9-PKC004.16,2.45
SECCHI_DEPTH,2023,9-PKC004.16,1.6333333333333333
SECCHI_DEPTH,2001,9-PKC016.91,2.34
SECCHI_DEPTH,2002,9-PKC016.91,2.8833333333333333
SECCHI_DEPTH,2007,9-PKC016.91,3.8833333333333333
SECCHI_DEPTH,2013,9-PKC016.91,2.98
SECCHI_DEPTH,2014,9-PKC016.91,2.8333333333333335
SECCHI_DEPTH,2017,9-PKC016.91,2.5666666666666664
SECCHI_DEPTH,2018,9-PKC016.91,2.34
SECCHI_DEPTH,2023,9-PKC016.91,3.06
SECCHI_DEPTH,2001,9-PKC017.71,2.44
SECCHI_DEPTH,2002,9-PKC017.71,2.4833333333333334
SECCHI_DEPTH,2007,9-PKC017.71,3.566666666666667
SECCHI_DEPTH,2013,9-PKC017.71,2.46
SECCHI_DEPTH,2014,9-PKC017.71,2.683333333333333
SECCHI_DEPTH,2017,9-PKC017.71,2.1666666666666665
SECCHI_DEPTH,2018,9-PKC017.71,2.18
SECCHI_DEPTH,2023,9-PKC017.71,2.92
SECCHI_DEPTH,2004,9-XBL000.20,1.6166666666666667
SECCHI_DEPTH,2011,9-XBL000.20,1.7833333333333334
SECCHI_DEPTH,2017,9-XBL000.20,1.34
SECCHI_DEPTH,2023,9-XBL000.20,1.44
CHLa,2004,1AAUA012.15,3.1149999999999998
CHLa,2013,1AAUA012.15,4.178333333333333
CHLa,2014,1AAUA012.15,3.756666666666667
CHLa,2019,1AAUA012.15,3.6566666666666667
CHLa,2021,1AAUA012.15,2.473333333333333
CHLa,2022,1AAUA012.15,3.4466666666666668
CHLa,1999,1ALOH007.93,53.49666666666666
CHLa,2000,1ALOH007.93,55.72
CHLa,2004,1ALOH007.93,7.233
CHLa,2007,1ALOH007.93,13.66
CHLa,2016,1ALOH007.93,15.061666666666667
CHLa,2017,1ALOH007.93,15.34
CHLa,2023,1ALOH007.93,12.555
CHLa,2003,1APOM013.02,3.93
CHLa,2009,1APOM013.02,4.488333333333333
CHLa,2010,1APOM013.02,5.121666666666666
CHLa,2016,1APOM013.02,8.45
CHLa,2017,1APOM013.02,11.518333333333333
CHLa,2023,1APOM013.02,4.5675
CHLa,2006,1BCLS003.60,0.8516666666666667
CHLa,2011,1BCLS003.60,1.16
CHLa,2017,1BCLS003.60,0.7416666666666667
CHLa,2018,1BCLS003.60,0.40166666666666667
CHLa,2023,1BCLS003.60,0.82
CHLa,2000,1BCNG003.13,11.42
CHLa,2005,1BCNG003.13,5.1066666666666665
CHLa,2011,1BCNG003.13,8.127777777777778
CHLa,2012,1BCNG003.13,7.1466666666666665
CHLa,2017,1BCNG003.13,3.2516666666666665
CHLa,2018,1BCNG003.13,6.718
CHLa,2023,1BCNG003.13,8.0216666666666665
CHLa,2000,1BCRO009.19,4.82
CHLa,2002,1BCRO009.19,6.6033333333333335
CHLa,2003,1BCRO009.19,11.48
CHLa,2004,1BCRO009.19,5.538333333333334
CHLa,2005,1BCRO009.19,4.666
CHLa,2006,1BCRO009.19,4.73
CHLa,2007,1BCRO009.19,2.556
CHLa,2013,1BCRO009.19,2.2816666666666667
CHLa,2014,1BCRO009.19,2.915
CHLa,2019,1BCRO009.19,2.2133333333333334
CHLa,2020,1BCRO009.19,2.744
CHLa,2021,1BCRO009.19,3.6633333333333336
CHLa,2022,1BCRO009.19,5.42
CHLa,2023,1BCRO009.19,4.5249999999999995
CHLa,2000,1BCRO009.79,5.01
CHLa,2002,1BCRO009.79,6.99
CHLa,2003,1BCRO009.79,10.625
CHLa,2004,1BCRO009.79,5.846666666666667
CHLa,2005,1BCRO009.79,3.992
CHLa,2006,1BCRO009.79,4.48
CHLa,2007,1BCRO009.79,2.976
CHLa,2013,1BCRO009.79,3.1033333333333335
CHLa,2014,1BCRO009.79,2.9566666666666666
CHLa,2019,1BCRO009.79,2.5083333333333333
CHLa,2020,1BCRO009.79,3.32
CHLa,2021,1BCRO009.79,4.695
CHLa,2022,1BCRO009.79,4.46
CHLa,2023,1BCRO009.79,5.4816666666666665
CHLa,2004,1BNTH043.48,1.178
CHLa,2011,1BNTH043.48,2.7283333333333335
CHLa,2012,1BNTH043.48,2.841666666666667
CHLa,2017,1BNTH043.48,2.675
CHLa,2018,1BNTH043.48,1.945
CHLa,2023,1BNTH043.48,1.94
CHLa,2002,1BNTH045.36,3.186666666666667
CHLa,2008,1BNTH045.36,1.695
CHLa,2011,1BNTH045.36,2.7116666666666664
CHLa,2012,1BNTH045.36,2.227222222222222
CHLa,2017,1BNTH045.36,1.516
CHLa,2018,1BNTH045.36,1.738
CHLa,2023,1BNTH045.36,1.3333333333333333
CHLa,2003,1BSKD003.18,1.7883333333333333
CHLa,2009,1BSKD003.18,3.663333333333333
CHLa,2010,1BSKD003.18,2.15
CHLa,2015,1BSKD003.18,2.15
CHLa,2016,1BSKD003.18,2.776666666666667
CHLa,2021,1BSKD003.18,1.768
CHLa,2022,1BSKD003.18,2.8583333333333334
CHLa,2007,1BSTY023.05,5.443333333333333
CHLa,2011,1BSTY023.05,9.273333333333333
CHLa,2012,1BSTY023.05,9.451666666666666
CHLa,2017,1BSTY023.05,4.556666666666667
CHLa,2018,1BSTY023.05,8.218
CHLa,2000,1BXCE000.63,6.732857142857143
CHLa,2002,1BXCE000.63,9.2716666666666665
CHLa,2003,1BXCE000.63,26.263333333333332
CHLa,2004,1BXCE000.63,6.666666666666667
CHLa,2005,1BXCE000.63,5.704
CHLa,2006,1BXCE000.63,5.838333333333333
CHLa,2007,1BXCE000.63,3.612
CHLa,2013,1BXCE000.63,3.015
CHLa,2014,1BXCE000.63,3.4483333333333333
CHLa,2019,1BXCE000.63,6.053333333333333
CHLa,2020,1BXCE000.63,4.244
CHLa,2021,1BXCE000.63,5.6
CHLa,2022,1BXCE000.63,7.573333333333333
CHLa,2023,1BXCE000.63,5.761666666666667
CHLa,2001,2-APP020.23,13.793333333333333
CHLa,2006,2-APP020.23,13.923333333333334
CHLa,2009,2-APP020.23,14.791666666666668
CHLa,2010,2-APP020.23,16.085
CHLa,2015,2-APP020.23,9.9
CHLa,2016,2-APP020.23,16.12
CHLa,2019,2-APP020.23,15.3
CHLa,2021,2-APP020.23,12.996666666666666
CHLa,2023,2-APP020.23,11.725
CHLa,2001,2-APP023.27,17.7
CHLa,2006,2-APP023.27,14.281666666666666
CHLa,2009,2-APP023.27,17.361666666666668
CHLa,2010,2-APP023.27,16.8075
CHLa,2015,2-APP023.27,16.693333333333335
CHLa,2016,2-APP023.27,18.16
CHLa,2019,2-APP023.27,16.016666666666666
CHLa,2021,2-APP023.27,16.2
CHLa,2023,2-APP023.27,17.983333333333334
CHLa,2001,2-APP026.67,20.325
CHLa,2006,2-APP026.67,16.188333333333333
CHLa,2009,2-APP026.67,20.801666666666666
CHLa,2010,2-APP026.67,16.475
CHLa,2015,2-APP026.67,23.533333333333335
CHLa,2016,2-APP026.67,21.246666666666666
CHLa,2019,2-APP026.67,14.884
CHLa,2021,2-APP026.67,15
CHLa,2023,2-APP026.67,15.301666666666666
CHLa,2001,2-APP028.58,21.723333333333333
CHLa,2006,2-APP028.58,8.574
CHLa,2009,2-APP028.58,21.308
CHLa,2010,2-APP028.58,20.633333333333333
CHLa,2015,2-APP028.58,22.766666666666666
CHLa,2016,2-APP028.58,22.418333333333333
CHLa,2019,2-APP028.58,15.623333333333333
CHLa,2003,2-BRI010.78,7.66
CHLa,2009,2-BRI010.78,4.328333333333333
CHLa,2010,2-BRI010.78,8.283333333333333
CHLa,2011,2-BRI010.78,4.573333333333333
CHLa,2013,2-BRI010.78,6.8919999999999995
CHLa,2015,2-BRI010.78,6.301111111111111
CHLa,2017,2-BRI010.78,8.9
CHLa,2018,2-BRI010.78,5.354
CHLa,2022,2-BRI010.78,7.515
CHLa,2003,2-BRI013.12,8.775
CHLa,2009,2-BRI013.12,5.661666666666667
CHLa,2010,2-BRI013.12,14.593333333333334
CHLa,2011,2-BRI013.12,5.546666666666667
CHLa,2013,2-BRI013.12,8.718
CHLa,2015,2-BRI013.12,7.955
CHLa,2017,2-BRI013.12,11.261111111111111
CHLa,2018,2-BRI013.12,6.2780000000000005
CHLa,2022,2-BRI013.12,8.78
CHLa,2004,2-BVR002.19,10.836
CHLa,2011,2-BVR002.19,8.7
CHLa,2012,2-BVR002.19,9.455
CHLa,2017,2-BVR002.19,3.21
CHLa,2018,2-BVR002.19,7.091111111111111
CHLa,2023,2-BVR002.19,3.9250000000000003
CHLa,2004,2-CFK004.34,23.96
CHLa,2009,2-CFK004.34,21.19333333333333
CHLa,2010,2-CFK004.34,27.715
CHLa,2015,2-CFK004.34,34.68333333333333
CHLa,2016,2-CFK004.34,50.516666666666666
CHLa,2018,2-CFK004.34,39.406666666666666
CHLa,2021,2-CFK004.34,39.24333333333333
CHLa,2022,2-CFK004.34,40.95
CHLa,2001,2-CHK025.15,21.523333333333333
CHLa,2006,2-CHK025.15,15.936666666666667
CHLa,2011,2-CHK025.15,27.098333333333333
CHLa,2012,2-CHK025.15,16.68611111111111
CHLa,2017,2-CHK025.15,17.400555555555556
CHLa,2018,2-CHK025.15,14.361666666666666
CHLa,2021,2-CHK025.15,12.666666666666666
CHLa,2023,2-CHK025.15,23.85
CHLa,2001,2-CHK026.94,15.615
CHLa,2006,2-CHK026.94,11.308333333333334
CHLa,2011,2-CHK026.94,21.635
CHLa,2012,2-CHK026.94,9.81
CHLa,2017,2-CHK026.94,14.445
CHLa,2018,2-CHK026.94,8.39
CHLa,2021,2-CHK026.94,11.233333333333333
CHLa,2023,2-CHK026.94,18.45
CHLa,2001,2-CHK029.54,19.665
CHLa,2006,2-CHK029.54,6.0249999999999995
CHLa,2011,2-CHK029.54,8.846666666666666
CHLa,2012,2-CHK029.54,6.348888888888889
CHLa,2017,2-CHK029.54,7.33
CHLa,2018,2-CHK029.54,2.125
CHLa,2002,2-DSC005.91,10.741666666666667
CHLa,2007,2-DSC005.91,14.596666666666668
CHLa,2009,2-DSC005.91,9.754999999999999
CHLa,2010,2-DSC005.91,11.195
CHLa,2015,2-DSC005.91,18.18
CHLa,2016,2-DSC005.91,18.302666666666667
CHLa,2021,2-DSC005.91,12.253333333333334
CHLa,2022,2-DSC005.91,10.502
CHLa,2002,2-DSC007.09,13.34
CHLa,2007,2-DSC007.09,18.601666666666667
CHLa,2009,2-DSC007.09,12.065
CHLa,2010,2-DSC007.09,16.564999999999998
CHLa,2015,2-DSC007.09,20.775
CHLa,2016,2-DSC007.09,16.228
CHLa,2021,2-DSC007.09,13.455
CHLa,2022,2-DSC007.09,10.11
CHLa,2001,2-DYC000.19,17.555
CHLa,2006,2-DYC000.19,5.89
CHLa,2011,2-DYC000.19,16.365
CHLa,2012,2-DYC000.19,14.283333333333333
CHLa,2017,2-DYC000.19,12.383333333333333
CHLa,2018,2-DYC000.19,11.233333333333333
CHLa,2022,2-DYC000.19,11.071666666666667
CHLa,2003,2-FAC003.85,10.265
CHLa,2008,2-FAC003.85,28.16
CHLa,2009,2-FAC003.85,22.044999999999998
CHLa,2014,2-FAC003.85,31.22
CHLa,2015,2-FAC003.85,16.636666666666667
CHLa,2004,2-HOL001.05,1.202
CHLa,2013,2-HOL001.05,9.371666666666666
