Variable,STATION_ID,Month,Mean,Min,Max,Nobs,key,model_slope,model_MAD,model_pval,model_intercept
SECCHI_DEPTH,9-PKC004.16,9,1.5714285714285714,0.9,2.8,24,9-PKC004.16_9,0.053571428571428575,0.025030909090909097,7.411578831780104e-5,-106.17142857142858
SECCHI_DEPTH,9-PKC004.16,10,1.957142857142857,0.5,3.9,28,9-PKC004.16_10,0.04365079365079365,0.025886666666666665,2.927780151367187e-4,-85.82539682539684
CHLa,1BCRO009.19,5,4.1814285714285715,0.5,12.71,14,1BCRO009.19_5,-0.018397435897435897,0.16094013157894735,0.571987011115615,38.72403846153844
CHLa,1BCRO009.19,6,2.798,1.34,5.29,15,1BCRO009.19_6,-0.05025641025641026,0.07802114615384616,0.030151367187500007,103.10769230769233
CHLa,1BCRO009.19,7,3.5435714285714286,0.78,13.67,16,1BCRO009.19_7,-0.11384615384615383,0.09365090000000001,0.0010939399472879988,230.63538461538457
CHLa,1BCRO009.19,8,3.541875,1.16,5.89,16,1BCRO009.19_8,-0.055687134502923986,0.0437140956140351,0.002136230468750001,115.24076023391815
CHLa,1BCRO009.19,9,5.259285714285714,2.62,11.14,14,1BCRO009.19_9,0.1,0.061527899999999906,0.14867854922651083,-197.08000000000004
CHLa,1BCRO009.19,10,8.602307692307692,1.07,44.13,13,1BCRO009.19_10,-0.1926666666666667,0.2426522,0.03979492187500003,392.1166666666667
CHLa,1BCRO009.79,5,4.066428571428571,1.46,10.75,14,1BCRO009.79_5,0.01805555555555554,0.07831590970072239,0.9000613080475436,-33.33527777777773
CHLa,1BCRO009.79,6,3.256,0.52,6.55,15,1BCRO009.79_6,-0.0036858974358974297,0.09362443020853828,0.35913085937500006,10.021826923076887
CHLa,1BCRO009.79,7,4.030714285714286,1.03,12.89,16,1BCRO009.79_7,-0.0770887445887446,0.045960600000000004,0.0016918010709922034,158.28534632034635
CHLa,1BCRO009.79,8,3.85125,1.35,8.22,16,1BCRO009.79_8,-0.033166666666666664,0.0718355,0.05245229006343925,70.04700000000003
CHLa,1BCRO009.79,9,4.899285714285714,2.83,8.74,14,1BCRO009.79_9,0.052894736842105244,0.1121260586124402,0.13525390625000003,-102.93947368421051
CHLa,1BCRO009.79,10,8.833076923076923,1.58,41.62,13,1BCRO009.79_10,-0.20478021978021974,0.23954953365384618,0.026611328125000017,416.8960439560439
CHLa,1BXCE000.63,5,6.821428571428571,2.3,17.4,14,1BXCE000.63_5,0.01108552631578947,0.1279272,0.529955272542002,-17.24993421052627
CHLa,1BXCE000.63,6,4.497333333333334,1.82,10.3,15,1BXCE000.63_6,-0.03192857142857143,0.12752713333333335,0.22930908203125003,66.39221428571427
CHLa,1BXCE000.63,7,4.941428571428571,1.34,17.6,16,1BXCE000.63_7,-0.11409090909090908,0.05209835664335665,0.0010908351761252978,233.3138235294117
CHLa,1BXCE000.63,8,5.296875,2.99,8.44,16,1BXCE000.63_8,-0.036428571428571414,0.1026568125,0.12973022460937503,77.18214285714286
CHLa,1BXCE000.63,9,6.35,3.7,10.7,14,1BXCE000.63_9,0.035083333333333355,0.11981498846153842,0.5015869140625001,-66.01325000000001
CHLa,1BXCE000.63,10,15.513846153846153,1.41,127.27,13,1BXCE000.63_10,-0.025000000000000012,0.240490075,0.33959960937500017,55.30499999999995
CHLa,2-BRI010.78,5,8.982,2.42,25.5,10,2-BRI010.78_5,0.3058333333333334,0.7734229999999997,0.322265625,-610.7741666666666
CHLa,2-BRI010.78,6,5.449,1.13,12.1,10,2-BRI010.78_6,0.47089285714285706,0.12893325,0.03208873397823127,-941.0108928571428
CHLa,2-BRI010.78,7,8.121666666666666,2.14,11.8,10,2-BRI010.78_7,0.3091666666666669,0.19880318181818174,0.007963489206549986,-614.74
CHLa,2-BRI010.78,8,6.33875,4.47,10.6,9,2-BRI010.78_8,0.15503205128205122,0.08892348684210524,0.04206273335676611,-305.2848076923076
CHLa,2-BRI010.78,9,6.2299999999999995,3.36,8.44,9,2-BRI010.78_9,0.11849999999999998,0.16753379999999998,0.07421875,-232.50699999999983
CHLa,2-BRI010.78,10,7.78625,3.22,16.09,8,2-BRI010.78_10,-0.10999999999999988,0.3842404999999997,0.18289327757982757,228.33999999999924
CHLa,2-BRI013.12,5,9.108,1.85,29.6,10,2-BRI013.12_5,0.405,0.4097367272727271,0.1026940116086454,-809.8850000000002
CHLa,2-BRI013.12,6,8.177,0.86,18.8,10,2-BRI013.12_6,0.6844999999999999,0.2755518000000003,0.15330922384913984,-1370.5984999999996
CHLa,2-BRI013.12,7,11.595,3.61,28.6,10,2-BRI013.12_7,0.44389610389610396,0.10213466666666686,0.08293108208496205,-885.3950649350652
CHLa,2-BRI013.12,8,8.22,3.63,12.7,9,2-BRI013.12_8,0.4125320512820513,0.16877580263157901,0.04206273335676611,-821.649391025641
CHLa,2-BRI013.12,9,9.321851851851852,3.5666666666666664,19.19,9,2-BRI013.12_9,-0.17861111111111108,0.5346705448717948,0.12890625,364.56694444444423
CHLa,2-BRI013.12,10,8.745,4.22,14.79,8,2-BRI013.12_10,-0.3159090909090909,0.43699457655502383,0.5281061253470648,642.9881818181818
CHLa,2-JKS044.60,5,3.050909090909091,1.34,6.64,16,2-JKS044.60_5,0.07818181818181821,0.12703186363636365,0.7646484374999999,-155.30090909090913
CHLa,2-JKS044.60,6,1.5308333333333333,0.53,3.97,14,2-JKS044.60_6,-0.013014705882352939,0.03690147794117648,0.2894018612803401,27.31742647058825
CHLa,2-JKS044.60,7,1.4383333333333335,0.71,2.29,15,2-JKS044.60_7,-0.009578947368421055,0.02539041172248805,0.05452053182433361,20.76205263157894
CHLa,2-JKS044.60,8,4.388333333333334,1.35,27.9,16,2-JKS044.60_8,0.011666666666666659,0.04004438755980861,0.3668011993950175,-21.494999999999965
CHLa,2-JKS044.60,9,2.8125,1.05,4.75,12,2-JKS044.60_9,0.10062499999999999,0.03159444385026736,0.030919460197507697,-200.003125
CHLa,2-JKS044.60,10,2.5318181818181817,1.57,3.84,17,2-JKS044.60_10,0.009166666666666694,0.030322700000000067,0.46484374999999994,-16.10250000000004
CHLa,2-JKS046.40,5,3.429090909090909,1.32,5.64,16,2-JKS046.40_5,0.08092307692307692,0.04390369615384613,0.7001953124999999,-157.58184615384613
CHLa,2-JKS046.40,6,1.8575,0.62,3.95,14,2-JKS046.40_6,-0.05561538461538462,0.01902670000000001,0.005337590574905074,113.43323076923073
CHLa,2-JKS046.40,7,4.25,0.82,35.3,15,2-JKS046.40_7,-0.003333333333333336,0.018057307692307695,0.06821657316330874,8.193333333333339
CHLa,2-JKS046.40,8,2.5058333333333334,1.35,4.25,16,2-JKS046.40_8,-0.00882352941176472,0.06312281818181817,0.6660165023369173,19.835882352941127
CHLa,2-JKS046.40,9,2.6041666666666665,0.52,4.17,12,2-JKS046.40_9,0.07687500000000003,0.05618583333333334,0.030919460197507697,-152.0668750000001
CHLa,2-JKS046.40,10,3.0672727272727274,1.73,5.45,17,2-JKS046.40_10,0.03943236714975845,0.03916413496376812,9.765624999999999e-4,-76.46530193236714
CHLa,2-JKS048.90,5,4.951818181818181,1.44,9.95,16,2-JKS048.90_5,0.07261904761904762,0.13784649999999998,0.20605468749999997,-143.72309523809523
CHLa,2-JKS048.90,6,1.8954545454545455,0.94,3.2,13,2-JKS048.90_6,-0.049946524064171126,0.04720357175197931,0.03222656249999999,102.07208556149732
CHLa,2-JKS048.90,7,1.6266666666666667,0.94,2.17,15,2-JKS048.90_7,-0.021428571428571415,0.01647666801619433,0.003239921272238347,44.987142857142835
CHLa,2-JKS048.90,8,2.8725,1.3,5.27,16,2-JKS048.90_8,-0.03952380952380952,0.085470125,0.09228515625000007,81.59976190476186
CHLa,2-JKS048.90,9,3.1425,0.87,5.27,12,2-JKS048.90_9,0.08583333333333332,0.04276730769230765,0.19536693789564955,-169.69916666666663
CHLa,2-JKS048.90,10,3.9654545454545453,2.12,6.51,17,2-JKS048.90_10,0.12906249999999997,0.07551993749999997,0.009765624999999998,-256.1340625
CHLa,2-JKS053.48,5,6.290909090909091,0.91,20.36,15,2-JKS053.48_5,-0.243,0.17487620000000004,0.004882812499999999,492.244
CHLa,2-JKS053.48,6,4.145,0.77,7.39,13,2-JKS053.48_6,0.20885294117647052,0.02536270392156856,0.005889270041817481,-414.65079411764697
CHLa,2-JKS053.48,7,8.757272727272728,4.9,15.2,14,2-JKS053.48_7,0.08598901098901099,0.14654930769230767,0.20605468749999997,-165.11197802197793
CHLa,2-JKS053.48,8,9.716363636363637,5.57,19.88,15,2-JKS053.48_8,-0.054495192307692314,0.24074430288461526,0.32031249999999994,116.85680288461543
CHLa,2-JKS053.48,9,7.57090909090909,0.5,15.6,11,2-JKS053.48_9,0.344375,0.19680089423076916,0.024414062499999997,-688.39125
CHLa,2-JKS053.48,10,7.216666666666667,0.5,16.6,14,2-JKS053.48_10,-0.043055555555555625,0.5691911060606061,0.91015625,103.27083333333383
CHLa,2-MBN000.96,5,11.751,5.02,17.62,10,2-MBN000.96_5,-0.240897435897436,0.3992429999999999,0.037109375,499.9112820512821
CHLa,2-MBN000.96,6,12.744242424242424,6.66,20.7,11,2-MBN000.96_6,0.10051282051282048,0.234808358974359,0.41308593749999994,-189.45025641025632
CHLa,2-MBN000.96,7,12.435,7.33,18.42,10,2-MBN000.96_7,-0.2333333333333334,0.4508339499999999,0.04135891048189442,480.7333333333336
CHLa,2-MBN000.96,8,13.1425,8.35,18.4,9,2-MBN000.96_8,0.3813461538461539,0.2050930000000002,0.015625000000000003,-754.0626923076924
CHLa,2-MBN000.96,9,10.457777777777778,4.72,18.8,9,2-MBN000.96_9,0.09750000000000014,0.1445535000000002,0.08005791998443475,-187.2475000000002
CHLa,2-MBN000.96,10,8.24125,4.4,24.2,8,2-MBN000.96_10,0.17999999999999972,0.08994439999999962,0.020706216472488832,-356.5599999999995
CHLa,2-POL017.59,5,1.8009523809523809,0.77,3.45,14,2-POL017.59_5,-0.007843137254901919,0.04232193137254917,0.8016843787266217,17.601960784313732
CHLa,2-POL017.59,6,5.812619047619048,0.84,40.5,14,2-POL017.59_6,0.14750000000000005,0.07942500000000005,0.0038717056504623494,-294.88250000000016
CHLa,2-POL017.59,7,6.153076923076923,1.78,20.1,13,2-POL017.59_7,0.11380952380952385,0.17897100000000002,0.010498046875000007,-224.37714285714296
CHLa,2-POL017.59,8,6.3127272727272725,1.83,18.7,11,2-POL017.59_8,0.1679487179487179,0.10805873076923084,0.12304687499999999,-332.58897435897427
CHLa,2-POL017.59,9,10.842142857142857,2.6,22.59,14,2-POL017.59_9,0.060000000000000026,0.536397076923077,0.9031982421875001,-113.98000000000009
CHLa,2-POL017.59,10,14.960909090909091,4.97,31.9,12,2-POL017.59_10,-0.06833333333333336,0.8189871538461537,0.24023437499999997,148.22833333333318
CHLa,2-SDY004.27,5,12.765,3.33,25.54,10,2-SDY004.27_5,-0.3275,0.7366815833333332,0.275390625,673.4675
CHLa,2-SDY004.27,6,12.145454545454546,7.83,20.3,11,2-SDY004.27_6,0.21230158730158732,0.09811340833333336,0.0019531249999999998,-417.47380952380956
CHLa,2-SDY004.27,7,12.443,7.67,17.6,10,2-SDY004.27_7,-0.16190909090909095,0.3775353925407925,0.30774889830236934,339.1548181818184
CHLa,2-SDY004.27,8,13.175,7.64,20.7,9,2-SDY004.27_8,0.5526495726495726,0.30274275641025633,0.015625000000000003,-1099.9768803418801
CHLa,2-SDY004.27,9,10.907777777777778,4.33,17.4,9,2-SDY004.27_9,0.2833333333333333,0.11613699999999996,0.00390625,-559.1500000000001
CHLa,2-SDY004.27,10,9.02125,4.7,22,8,2-SDY004.27_10,0.24461038961038967,0.21497699999999995,0.020706216472488832,-486.29220779220793
CHLa,2-SDY005.85,5,13.922,5.68,26.56,10,2-SDY005.85_5,-0.0010000000000000083,0.2391167692307695,0.4145198529802937,12.795999999999975
CHLa,2-SDY005.85,6,14.97090909090909,8.35,26.9,11,2-SDY005.85_6,0.23987179487179494,0.3891825000000001,0.08300781249999999,-469.48243589743595
CHLa,2-SDY005.85,7,13.520999999999999,9.2,21.2,10,2-SDY005.85_7,0.3595238095238096,0.3889381153846152,0.10546875,-711.2238095238098
CHLa,2-SDY005.85,8,12.92,3.2,20.8,9,2-SDY005.85_8,0.7135416666666666,0.795353125,0.014147403886021537,-1423.0135416666667
CHLa,2-SDY005.85,9,11.129999999999999,4.25,16.9,9,2-SDY005.85_9,0.37222222222222223,0.7279946153846152,0.12890625,-738.0833333333335
CHLa,2-SDY005.85,10,8.95,4.84,15.5,8,2-SDY005.85_10,0.7223015873015874,0.14177362499999993,0.014147403886021537,-1444.9938095238094
CHLa,4ABSA000.62,5,2.670909090909091,0.62,5.68,23,4ABSA000.62_5,-0.0019230769230769162,0.07778858144796381,0.6513774432194126,5.988461538461504
CHLa,4ABSA000.62,6,1.9041666666666668,0.52,3.92,31,4ABSA000.62_6,0.009738095238095237,0.056832999999999995,0.3228587383070152,-17.74592857142857
CHLa,4ABSA000.62,7,1.9376,1.26,4.29,25,4ABSA000.62_7,0.012857142857142853,0.03632166346153847,0.5249125957489013,-24.042857142857123
CHLa,4ABSA000.62,8,3.3312,1.21,15.24,31,4ABSA000.62_8,-0.04156250000000001,0.05873960113636361,0.24106645584106443,86.13937500000002
CHLa,4ABSA000.62,9,3.447,1.01,8.19,20,4ABSA000.62_9,0.03516666666666668,0.09394292727272728,0.23956229205866375,-67.74449999999999
CHLa,4ABSA000.62,10,2.85875,0.11,7.65,28,4ABSA000.62_10,0.01593434343434343,0.13028909090909088,0.6676590004143835,-29.934797979797985
CHLa,4ABWR002.50,5,2.6986363636363637,0.64,6.32,25,4ABWR002.50_5,0.041770833333333354,0.052045437500000014,0.09514288591940885,-81.83739583333343
CHLa,4ABWR002.50,6,1.6533333333333333,0.46,3.58,35,4ABWR002.50_6,0.04774999999999997,0.04646330344129558,9.083747863769545e-5,-94.57949999999992
CHLa,4ABWR002.50,7,1.8719999999999999,0.68,5.13,27,4ABWR002.50_7,1.8214596497756474e-17,0.04447799999999998,0.7111607789993285,1.6599999999999842
CHLa,4ABWR002.50,8,2.9483333333333333,1.28,5.96,33,4ABWR002.50_8,0.016111111111111114,0.05143095875139352,0.22461498842054986,-29.242777777777796
CHLa,4ABWR002.50,9,3.334,1.12,9.81,22,4ABWR002.50_9,0.029910714285714266,0.07461537500000008,0.04577395168746874,-56.379017857142784
CHLa,4ABWR002.50,10,2.721052631578947,0.04,6.87,31,4ABWR002.50_10,0.09553947368421051,0.06777042631578947,0.007144927978515625,-190.01448684210524
CHLa,4ABWR010.55,5,4.2,1.12,10.8,25,4ABWR010.55_5,0.05979166666666666,0.11304825000000002,0.051406904964600146,-117.22041666666664
CHLa,4ABWR010.55,6,4.7928,0.71,32.6,34,4ABWR010.55_6,0.1609047619047619,0.09162793846153847,8.08119773864746e-4,-320.6604285714286
CHLa,4ABWR010.55,7,4.8192,1.46,12.5,27,4ABWR010.55_7,0.09708333333333334,0.15233715000000003,0.0025079250335693355,-192.63458333333335
CHLa,4ABWR010.55,8,5.1124,0,13.2,35,4ABWR010.55_8,0.16375,0.13581674999999996,3.814697265624999e-5,-324.89125
CHLa,4ABWR010.55,9,4.9995,1.44,9.74,22,4ABWR010.55_9,0.15374999999999994,0.1077065294117647,4.1783974185279576e-4,-304.3362499999997
CHLa,4ABWR010.55,10,4.342631578947368,1.37,9.65,30,4ABWR010.55_10,0.018928571428571447,0.08396987500000001,0.59488677978515625,-34.498571428571466
CHLa,4ABWR017.42,5,10.485,2.72,24.2,25,4ABWR017.42_5,0.017946428571428526,0.3108826874999999,0.3300398192403097,-32.338303571428476
CHLa,4ABWR017.42,6,11.853478260869565,2.05,20.8,31,4ABWR017.42_6,0.6953333333333334,0.18262749166666659,4.768371582031249e-7,-1386.6673333333338
CHLa,4ABWR017.42,7,16.756,5.39,34.1,27,4ABWR017.42_7,0.45238095238095205,0.4670529423076928,0.0025079250335693355,-889.6857142857139
CHLa,4ABWR017.42,8,15.269166666666667,5.89,24.8,31,4ABWR017.42_8,0.056111111111110605,0.21597716666666744,0.20355315787536088,-98.47666666666717
CHLa,4ABWR017.42,9,14.5645,10.3,20.5,22,4ABWR017.42_9,0.11444444444444443,0.16455909615384598,0.01446502876703913,-214.77111111111094
CHLa,4ABWR017.42,10,10.3625,3.52,28.6,28,4ABWR017.42_10,-0.005863636363636383,0.21075028947368418,0.5226135253906251,20.305272727272694
CHLa,4ACCK001.80,5,2.5269565217391303,0.52,5.14,25,4ACCK001.80_5,0.011705882352941187,0.058295118449197894,0.7767851352691649,-21.487588235294176
CHLa,4ACCK001.80,6,1.3452,0.41,3.67,30,4ACCK001.80_6,0.01571428571428573,0.03872410000000002,0.27518427371978754,-30.474285714285777
CHLa,4ACCK001.80,7,1.2356,0.62,3.05,25,4ACCK001.80_7,0.016666666666666684,0.023362181818181837,0.0027848482131958003,-32.56000000000002
CHLa,4ACCK001.80,8,1.7730434782608695,0.73,4.32,27,4ACCK001.80_8,0.063,0.043408169318181804,4.768371582031249e-7,-125.335
CHLa,4ACCK001.80,9,2.3954166666666667,0.98,5.07,26,4ACCK001.80_9,0.059000000000000004,0.05936402429149798,0.0065160989761352634,-116.804
CHLa,4ACCK001.80,10,1.4633333333333334,0.5,2.63,24,4ACCK001.80_10,0.042111111111111106,0.05394281250000001,0.006962133827842564,-83.33544444444443
CHLa,4ACOA000.60,5,2.603181818181818,0.96,5.7,24,4ACOA000.60_5,-0.008382352941176478,0.051088530637254916,0.7209827481720192,18.659117647058842
CHLa,4ACOA000.60,6,1.4708333333333334,0.55,3.24,31,4ACOA000.60_6,0.026636363636363646,0.027225927272727265,3.359212215357872e-4,-52.29736363636364
CHLa,4ACOA000.60,7,2.108,1.16,7.81,25,4ACOA000.60_7,0.00889090909090909,0.028007661818181828,1,-16.035200000000003
CHLa,4ACOA000.60,8,2.77875,1.05,5.27,29,4ACOA000.60_8,-0.028750000000000032,0.08957375000000001,0.4061120748519902,60.97375000000002
CHLa,4ACOA000.60,9,3.5875,1.07,16.77,20,4ACOA000.60_9,0.03452380952380954,0.06085176923076923,0.08714776631933184,-66.35142857142866
CHLa,4ACOA000.60,10,2.868157894736842,0.09,7.49,27,4ACOA000.60_10,0.049045454545454566,0.11059439330143536,0.079875946044921875,-95.75563636363638
CHLa,4AGIL002.39,5,4.72,1.78,9.36,25,4AGIL002.39_5,0.09082417582417583,0.10008907692307692,0.05968251252375554,-178.33659340659347
CHLa,4AGIL002.39,6,4.3188,1.1,23.57,33,4AGIL002.39_6,0.16386363636363635,0.06772786363636368,0.0025079250335693355,-327.3197727272727
CHLa,4AGIL002.39,7,5.23,1.69,11.43,27,4AGIL002.39_7,-0.029375000000000047,0.13436062500000012,0.3665854334831237,63.49375000000013
CHLa,4AGIL002.39,8,5.3396,2.87,9.24,33,4AGIL002.39_8,0.006090909090909109,0.11747938741258743,0.7509929537773131,-7.664454545454568
CHLa,4AGIL002.39,9,4.637,0.93,11.7,22,4AGIL002.39_9,0.011666666666666714,0.2055519000000001,0.8665741146077683,-19.175000000000182
CHLa,4AGIL002.39,10,4.310789473684211,1.53,11.13,29,4AGIL002.39_10,-0.04618421052631581,0.049431475232198145,0.02298736572265625,96.15315789473684
CHLa,4AROA000.00,5,4.4075,1.94,7.69,12,4AROA000.00_5,-0.18041666666666684,0.040359666666666676,0.003239921272238347,368.5408333333339
CHLa,4AROA000.00,6,3.7925641025641026,0.5,6.68,13,4AROA000.00_6,0.056833333333333375,0.18982048596491236,0.9460449218750002,-111.44700000000007
CHLa,4AROA000.00,7,6.016904761904762,3.19,10.15,14,4AROA000.00_7,-0.23,0.073311577173913,0.0013629260243513547,469.6200000000001
CHLa,4AROA000.00,8,6.085897435897436,2.63,10.05,13,4AROA000.00_8,-0.00584224598930479,0.17058874442959007,0.8925781250000002,18.34302139037431
CHLa,4AROA000.00,9,7.035,3.84,14.7,12,4AROA000.00_9,-0.23666666666666658,0.25492483333333327,0.052246093750000035,482.9233333333332
CHLa,4AROA000.00,10,6.338181818181818,1.98,27.1,11,4AROA000.00_10,0.008166666666666725,0.23684534999999998,0.8984374999999999,-12.837666666666834
CHLa,4AROA004.54,5,2.1355555555555554,1.05,4.13,12,4AROA004.54_5,-0.09,0.054773833333333334,0.003251806125512239,183.32999999999998
CHLa,4AROA004.54,6,3.6846153846153844,0.43,9.11,13,4AROA004.54_6,0.2256578947368421,0.22618010526315788,0.06811523437500006,-449.0332894736838
CHLa,4AROA004.54,7,5.677142857142857,3.08,11.2,14,4AROA004.54_7,-0.17833333333333334,0.11608084090909088,0.0020923174275443907,365.26666666666665
CHLa,4AROA004.54,8,4.908461538461538,1.78,8.13,13,4AROA004.54_8,0.09776785714285713,0.07108537499999998,0.5417480468750002,-192.88446428571422
CHLa,4AROA004.54,9,5.460833333333333,1.55,13,12,4AROA004.54_9,0.09000000000000002,0.26274966666666666,0.6660165023369173,-176.49
CHLa,4AROA004.54,10,2.8075757575757576,1.05,6.53,11,4AROA004.54_10,-0.15499999999999997,0.11579140559440558,0.006835937499999999,314.15
CHLa,4AROA008.66,5,1.6333333333333333,0.69,4.36,12,4AROA008.66_5,-0.0766666666666667,0.12354999999999997,0.02525722352056348,155.86333333333346
CHLa,4AROA008.66,6,2.0308333333333333,0.36,5.77,13,4AROA008.66_6,0.052499999999999984,0.10907699999999998,0.5693359375000002,-104.15499999999992
CHLa,4AROA008.66,7,3.9564285714285714,1.01,10.37,14,4AROA008.66_7,-0.12805555555555553,0.3104816025641026,0.26757812500000006,263.2036111111112
CHLa,4AROA008.66,8,2.5115384615384615,0.94,5,13,4AROA008.66_8,-0.024807692307692322,0.07066047902097902,0.5878906250000002,51.34192307692309
CHLa,4AROA008.66,9,2.3516666666666666,0.84,3.79,12,4AROA008.66_9,-0.034375,0.07732170833333336,0.22365884096794122,72.88375000000005
CHLa,4AROA008.66,10,2.4345454545454546,0.87,5.43,11,4AROA008.66_10,-0.05707142857142858,0.06957630000000002,0.06738281249999999,116.11721428571428
CHLa,4AROA018.36,5,4.555833333333333,2.4,8.94,15,4AROA018.36_5,0.13999999999999968,0.08648500000000006,0.008538987871587803,-278.21999999999935
CHLa,4AROA018.36,6,3.891111111111111,0.5,5.84,16,4AROA018.36_6,0.20399999999999996,0.06760402564102566,0.006780347000164037,-407.50599999999986
CHLa,4AROA018.36,7,4.133095238095238,2.35,8.33,18,4AROA018.36_7,-0.02771428571428571,0.07190757083333332,1,59.02857142857141
CHLa,4AROA018.36,8,3.826923076923077,1.89,5.57,18,4AROA018.36_8,-0.01749999999999996,0.09348616666666673,0.9460449218750002,38.854999999999826
CHLa,4AROA018.36,9,3.3561111111111113,1.1733333333333333,6.76,13,4AROA018.36_9,0.05695652173913044,0.02695717753623188,0.03755938725628819,-111.77304347826086
CHLa,4AROA018.36,10,4.018,1.05,9.52,11,4AROA018.36_10,-0.011414141414141415,0.1000755,0.6100665567498502,25.515353535353544
CHLa,4AROA022.52,5,4.844166666666666,1.19,7.92,12,4AROA022.52_5,0.06927083333333336,0.15378605454545452,0.03748592846275255,-132.04999999999995
CHLa,4AROA022.52,6,3.9025,1.19,6.64,12,4AROA022.52_6,0.108030303030303,0.11860799999999995,0.09155570817720991,-214.17090909090902
CHLa,4AROA022.52,7,4.914285714285715,3.29,9.24,14,4AROA022.52_7,0.04166666666666665,0.09389799999999997,0.09000285527031718,-79.42333333333329
CHLa,4AROA022.52,8,4.226153846153847,2.62,7.61,13,4AROA022.52_8,3.846153846153999e-4,0.0641102307692308,1,3.333846153846146
CHLa,4AROA022.52,9,3.9091666666666667,2.17,7.26,12,4AROA022.52_9,0.015416666666666662,0.08216075000000005,0.6658956693910549,-27.10666666666672
CHLa,4AROA022.52,10,3.676,1.55,9.15,10,4AROA022.52_10,0.02499999999999991,0.03690926470588236,1,-48.47999999999979
CHLa,4AROA028.04,5,6.154166666666667,2.42,9.72,12,4AROA028.04_5,0.09095238095238095,0.05908105263157896,0.0014648437500000009,-177.14119047619036
CHLa,4AROA028.04,6,5.675833333333333,0.5,19.11,12,4AROA028.04_6,0.08000000000000007,0.07901584090909086,0.03755938725628819,-156.85000000000036
CHLa,4AROA028.04,7,6.3914285714285715,2.92,9.52,14,4AROA028.04_7,-0.03473684210526314,0.087228157894737,0.8077392578125001,75.69736842105257
CHLa,4AROA028.04,8,4.922307692307692,2.95,7.72,13,4AROA028.04_8,-0.1416666666666666,0.06146612500000006,0.05737304687500004,289.89
CHLa,4AROA028.04,9,4.751666666666667,2.92,7.88,12,4AROA028.04_9,-0.04861111111111109,0.07518899999999999,0.35029075975557744,102.20388888888881
CHLa,4AROA028.04,10,5.542,1.8,10.1,10,4AROA028.04_10,-0.18499999999999994,0.3487640000000001,0.12578642463893996,377.8749999999999
CHLa,4AROA032.42,5,7.913333333333333,3.52,16.4,12,4AROA032.42_5,0.08964285714285714,0.16382730000000004,0.06396484375000004,-174.89892857142848
CHLa,4AROA032.42,6,8.394166666666667,0.5,25.77,12,4AROA032.42_6,0.3022916666666666,0.22786551136363634,0.03417968750000002,-603.5999999999997
CHLa,4AROA032.42,7,9.930714285714286,4,16.7,14,4AROA032.42_7,-0.04958333333333328,0.2681035000000001,0.7535516091563128,107.30249999999978
CHLa,4AROA032.42,8,7.257948717948718,1.96,17.51,13,4AROA032.42_8,-0.24458333333333332,0.22079111764705878,0.0017089843750000013,498.34833333333336
CHLa,4AROA032.42,9,7.2925,1.98,15.89,12,4AROA032.42_9,-0.037692307692307706,0.3611634335664334,0.32642715431157626,82.11653846153843
CHLa,4AROA032.42,10,8.099,3.13,12,10,4AROA032.42_10,-0.04874999999999996,0.3687967500000002,0.5405548641319784,108.87500000000004
CHLa,4AROA038.49,5,9.98,1.32,20.2,20,4AROA038.49_5,0.19100000000000028,0.5005069333333337,0.27343750000000017,-374.6199999999999
CHLa,4AROA038.49,6,13.111428571428572,0.5,29.56,20,4AROA038.49_6,0.0519736842105263,0.15651397058823527,0.5718922635979182,-94.83631578947364
CHLa,4AROA038.49,7,15.282666666666668,8.13,23.28,24,4AROA038.49_7,-0.29865384615384594,0.319272207692308,0.15142822265625003,610.8761538461534
CHLa,4AROA038.49,8,13.186666666666667,4.79,25.22,22,4AROA038.49_8,-0.5207692307692308,0.14730011153846154,6.103515625000003e-5,1058.4461538461537
CHLa,4AROA038.49,9,16.12102564102564,10,23.6,18,4AROA038.49_9,-0.30031578947368404,0.24341951052631608,0.026611328125000017,621.7115789473681
CHLa,4AROA038.49,10,12.287272727272727,1.48,29.05,14,4AROA038.49_10,-0.12857142857142842,0.7946912500000003,0.46484374999999994,274.7857142857141
CHLa,4AROA043.14,5,12.312727272727273,2.19,21.08,13,4AROA043.14_5,0.12568376068376075,0.3468414254079253,0.5195312499999999,-241.35824786324793
CHLa,4AROA043.14,6,12.871666666666666,1.69,19.1,13,4AROA043.14_6,-0.15708333333333338,0.2664561666666666,0.5185546875000002,331.7266666666669
CHLa,4AROA043.14,7,17.445,8.62,45.75,15,4AROA043.14_7,0.1283333333333334,0.5942446124999999,0.46313476562500006,-249.33000000000015
CHLa,4AROA043.14,8,17.1375,8.37,42.76,14,4AROA043.14_8,-0.5326666666666666,0.24537029999999987,0.004178033796242796,1085.4816666666675
CHLa,4AROA043.14,9,14.1875,6.37,25.3,13,4AROA043.14_9,0.30999999999999994,0.16167399999999996,0.1951949290946719,-613.32
CHLa,4AROA043.14,10,10.956666666666667,1.92,25.7,10,4AROA043.14_10,0.30333333333333334,0.5870871363636366,0.30078125,-599.1133333333333
CHLa,4AROA140.66,5,4.733333333333333,1.34,11.67,21,4AROA140.66_5,0.10811538461538461,0.1453529411764706,0.24121093750000003,-215.3138076923077
