Station,variable,model_slope,model_MAD,model_pval,model_intercept,minYear,adjusted_intercept
TF4.4,TSS,0.3693181818181819,0.21312375,2.264976501464847e-6,-734.4564393939395,2000,4.179924242424249
TF4.4,SECCHI,-0.015138888888888868,0.010776305555555508,4.898950141612185e-5,31.177361111111033,2000,0.8995833333332968
TF5.2,CHLA,0.016177083333333335,0.03341977030228757,0.28395220251993714,-31.102812500000013,2000,1.2513541666666583
TF5.2,TN,-0.009028703703703705,0.006639260325126267,5.173556177425246e-4,18.5911462962963,2000,0.533738888888891
TF5.2,DIN,-0.002158333333333333,0.006695723611111112,0.29698981380018474,4.5162416666666685,2000,0.19957500000000294
TF5.2,TP,-0.0016916666666666664,0.0010743907999999996,0.036067962646484375,3.428383333333331,2000,0.045049999999998036
TF5.2,TSS,-0.20405092592592594,0.5652461527777778,0.5580474458622315,418.94111111111107,2000,10.839259259259165
TF5.2A,CHLA,-0.016909090909090905,0.12083278092691638,0.36809581292774113,37.61018181818178,2000,3.791999999999966
TF5.2A,TN,-0.022539186507936515,0.01710804436403508,1.938453580139085e-5,45.88685714285715,2000,0.8084841269841263
TF5.2A,DIN,-0.017158333333333338,0.012350734583333335,1.938453580139085e-5,34.76622500000002,2000,0.44955833333334283
TF5.2A,TP,-0.0020915476190476187,4.5311962500000014e-4,4.127768281649536e-5,4.260290476190475,2000,0.07719523809523743
TF5.2A,TSS,-0.2216666666666666,0.3058377291666667,0.06533613972550846,453.60833333333323,2000,10.275000000000034
TF5.2A,SECCHI,0.005555555555555557,0.013498140318627448,0.5390058327309049,-10.08055555555554,2000,1.0305555555555728
TF5.3,CHLA,-0.27210526315789463,0.3970931319444445,1.0764598846435563e-4,555.887526315789,2000,11.676999999999794
TF5.3,TN,-0.02559375,0.01636619330769231,1.940349748052444e-5,52.181749999999994,2000,0.9942499999999939
TF5.3,DIN,-0.016524836601307193,0.011597171608734403,1.1920928955078144e-7,33.62166960784314,2000,0.5719964052287523
TF5.3,TP,-0.0021000793650793647,5.275931078431369e-4,2.384185791015624e-6,4.28780880952381,2000,0.08765007936508074
TF5.3,TSS,-0.18958333333333344,0.29703479166666646,0.38349592261766274,389.08333333333337,2000,9.916666666666515
TF5.3,SECCHI,0.008571428571428579,0.011560749999999995,0.03829902909090801,-16.361666666666675,2000,0.7811904761904813
TF5.4,CHLA,0.3679416666666667,1.0935624261111114,0.4320114000125168,-711.1788083333338,2000,24.70452499999965
TF5.4,TN,-0.018922486772486764,0.010981516222222213,6.716225565932535e-5,38.869553174603155,2000,1.0245796296296277
TF5.4,DIN,-0.008469102564102562,0.004560289899038462,1.1920928955078144e-7,17.212181666666666,2000,0.2739765384615396
TF5.4,TP,-0.002169285714285714,0.001010771374999998,7.453303968322752e-5,4.436223571428569,2000,0.0976521428571413
TF5.4,TSS,-0.31666666666666704,0.14147153846153862,3.576278686523443e-7,661.8416666666677,2000,28.508333333333667
TF5.4,SECCHI,0.0027046783625730986,0.0029794438596491206,0.013587810031625956,-5.003508771929827,2000,0.40584795321637035
TF5.5,CHLA,0.5084444444444447,0.8211282757575756,0.36809581292774113,-987.5064444444452,2000,29.382444444444218
TF5.5,TN,-0.016846710526315787,0.008790301704545436,1.940349748052444e-5,34.75901359649123,2000,1.0655925438596583
TF5.5,DIN,-0.013633333333333332,0.006184501166666661,2.2005379101499183e-05,27.628522222222216,2000,0.36185555555555027
TF5.5,TP,-0.0023988344988344987,0.0014788752602952597,1.2957474661289556e-4,4.911898018648019,2000,0.1142290209790211
TF5.5,TSS,-0.29913419913419903,0.25632613636363655,3.2975347709829735e-5,623.9008658008657,2000,25.632467532467672
TF5.5,SECCHI,9.72222222222225e-4,0.0058297077352472025,0.4444002962979384,-1.4879166666666825,2000,0.45652777777776743
TF5.5A,CHLA,0.7612962962962967,0.6785432187500002,8.723940744846511e-4,-1501.0866666666673,2000,21.50592592592602
TF5.5A,TN,-0.01203333333333334,0.004620579923076926,2.2047905468123922e-5,25.062066666666645,2000,0.9953999999999645
TF5.5A,DIN,-0.008915509259259262,0.007001938854166667,5.271091955203054e-5,18.082746527777783,2000,0.25172800925926
TF5.5A,TP,-0.001844444444444445,7.312983333333343e-4,4.529953002929687e-6,3.7883888888888895,2000,0.09949999999999948
TF5.5A,TSS,-0.46083333333333315,0.3381151666666667,7.212904501406444e-5,950.259166666666,2000,28.592499999999745
TF5.5A,SECCHI,0,0.007968975,0.3985475190096183,0.5099999999999909,2000,0.5099999999999909
TF5.6,CHLA,0.7815025252525254,0.38269612499999967,5.271091955203054e-5,-1561.77941919192,2000,1.2256313131308616
TF5.6,TN,-0.007561220760233913,0.00414341772727273,0.0018263146992867725,15.941041849415196,2000,0.8186003289473707
TF5.6,DIN,-0.01195238095238095,0.007592147499999998,3.2195353095668555e-5,24.2737619047619,2000,0.3689999999999998
TF5.6,TP,-9.63333333333333e-4,7.570869444444444e-4,1.530297163217737e-4,1.996626666666667,2000,0.06996000000000113
TF5.6,TSS,-0.08854166666666674,0.17101921052631575,0.013181829419225051,195.43749999999955,2000,18.35416666666606
TF5.6,SECCHI,0.002863636363636366,0.005885472727272727,0.007042529121108771,-5.2417727272727355,2000,0.4854999999999965
PMS39,SECCHI,-0.06666666666666665,0.008236666666666637,0.0625,134.63333333333333,2001,1.2333333333333485
